POINTID,SiteId,Lat,Long,FeatureTyp,Barrier,Reason,FishPass,LngCo,LngSD,LngCH,Lng_25Co,Lng_75Co,Lng_25CH,Lng_75CH,Lng_25SD,Lng_75SD,Lng_50Co,Lng_50CH,Lng_50SD
1000,125 1706W20A,46.94554,-123.45667,Culvert,Yes,WS Drop,67,1273.914593,0,0,2065.448292,971.249343,0,0,0,0,1273.914593,0,0
983,125 1706W16A,46.95515,-123.44303,Culvert,Yes,Debris,0,484.045869,0,0,877.022491,0,0,0,0,0,484.045869,0,0
968,125 1706W16B,46.9623602,-123.4375921,Culvert,Yes,Slope,33,643.913215,0,0,1170.114767,60.369834,0,0,0,0,643.913215,0,0
957,125 1706W16C,46.9657478,-123.4337843,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
951,125 1706W15A,46.9672048,-123.4295624,Culvert,Yes,Slope,0,0,0,0,435.724124,0,0,0,0,0,0,0,0
944,125 1706W10A,46.97285,-123.41167,Culvert,Yes,Slope,33,206.544669,0,0,836.941268,0,0,0,0,0,206.544669,0,0
936,125 1706W10D,46.9765552,-123.426432,Culvert,Yes,Velocity,67,32731.98606,7705.820324,7705.820324,47706.35958,20958.21955,8668.769366,2620.784731,9268.150702,5457.126914,32731.98606,7705.820324,7705.820324
933,125 1706W10B,46.97731,-123.41136,Culvert,Yes,WS Drop,33,826.178676,0,0,1456.575275,0,0,0,0,0,826.178676,0,0
927,125 1706W10E,46.97882,-123.41184,Culvert,Yes,Slope,67,1032.723345,0,0,1663.119944,0,0,0,0,0,1032.723345,0,0
609,132162826,47.0739072,-123.236132,Non-Culvert Xing,Yes,Depth,67,414.087298,0,0,621.130947,0,0,0,0,0,414.087298,0,0
847,601290,46.99053,-123.56151,Culvert,Yes,Depth,67,4867.479055,0,411.120558,6395.091295,3373.889717,1027.801395,0,0,0,4867.479055,411.120558,0
844,601289,46.99116,-123.56158,Culvert,Yes,Slope,33,4661.918776,0,205.560279,6189.531016,3168.329438,822.241116,0,0,0,4661.918776,205.560279,0
730,601292,47.02459,-123.50908,Culvert,Yes,Slope,67,0,0,0,613.156551,0,0,0,0,0,0,0,0
618,601304,47.06581,-123.50356,Culvert,Yes,Slope,33,2949.001183,0,0,4767.979296,1156.891662,0,0,0,0,2949.001183,0,0
898,601342,46.98789,-123.32151,Culvert,Yes,Slope,67,31934.0978,9115.093586,10946.60506,44393.76197,20005.07329,15708.75926,4360.807226,12783.30415,4989.293635,31719.81654,10946.60506,9115.093586
877,601354,46.99221,-123.29428,Culvert,Yes,WS Drop,33,1303.798296,0,0,1772.151431,0,0,0,0,0,1303.798296,0,0
822,601351,47.00485,-123.28629,Culvert,Yes,Depth,67,0,0,0,0,0,0,0,0,0,0,0,0
805,601341,47.00856,-123.27913,Culvert,Yes,WS Drop,67,1407.351442,0,0,2199.997109,804.200824,0,0,0,0,1407.351442,0,0
740,601352,47.02644,-123.27036,Culvert,Yes,Slope,33,1449.403991,0,0,2018.578534,414.115426,0,0,0,0,1449.403991,0,0
687,601340,47.04637,-123.25808,Culvert,Yes,Slope,67,0,0,0,387.397698,0,0,0,0,0,0,0,0
720,601355,47.03612,-123.28786,Culvert,Yes,Depth,33,446.179218,0,0,446.179218,0,0,0,0,0,446.179218,0,0
708,601356,47.03852,-123.28838,Dam,Yes,WS Drop,0,223.089609,0,0,223.089609,0,0,0,0,0,223.089609,0,0
1009,601448,46.939496,-123.390718,Culvert,Yes,Depth,67,0,0,0,770.200856,0,0,0,0,0,0,0,0
831,601454,47.001698,-123.27906,Culvert,Yes,Slope,67,763.36714,0,0,950.754309,0,0,0,0,0,763.36714,0,0
522,601449,47.084656,-123.698582,Culvert,Yes,Slope,33,0,0,0,255.93259,0,0,0,0,0,0,0,0
901,601462,46.9808788,-123.5750654,Culvert,Yes,Slope,0,199.154308,0,0,796.617232,0,0,0,0,0,199.154308,0,0
865,601467,46.987448,-123.556376,Other,Yes,WS Drop,67,4921.319985,0,415.27979,6170.373625,3580.700978,1453.479265,0,0,0,4921.319985,415.27979,0
755,700202,47.014518,-123.485822,Culvert,Yes,Slope,67,1262.380844,0,0,3311.594469,0,0,0,0,0,1059.473354,0,0
956,601472,46.962921,-123.549066,Culvert,Yes,WS Drop,0,0,0,0,179.961931,0,0,0,0,0,0,0,0
904,601481,46.981873,-123.511928,Culvert,Yes,Slope,33,4131.830966,0,0,5464.663953,2768.478804,2175.233346,0,0,0,4131.830966,0,0
897,601474,46.9825,-123.538053,Culvert,Yes,Slope,67,3439.110148,0,0,4619.634717,1840.978665,1431.872295,0,0,0,3439.110148,0,0
893,601482,46.984172,-123.533999,Culvert,Yes,Slope,33,3234.556963,0,0,4415.081532,1636.42548,1227.31911,0,0,0,3234.556963,0,0
892,601475,46.98467,-123.532964,Culvert,Yes,Velocity,67,3030.003778,0,0,4210.528347,1431.872295,1022.765925,0,0,0,3030.003778,0,0
885,601477,46.985576,-123.531966,Culvert,Yes,Slope,33,3030.003778,0,0,4210.528347,1431.872295,1022.765925,0,0,0,3030.003778,0,0
867,601480,46.988096,-123.511701,Culvert,Yes,Slope,33,3538.585508,0,0,4871.418495,2175.233346,1581.987888,0,0,0,3538.585508,0,0
845,601483,46.991674,-123.533023,Culvert,Yes,Velocity,67,2211.791038,0,0,3392.315607,613.659555,204.553185,0,0,0,2211.791038,0,0
711,700167,47.03206,-123.516318,Culvert,Yes,WS Drop,67,4583.529415,0,0,6134.189573,2745.846475,1778.836743,0,0,0,4583.529415,0,0
1018,601493,46.941616,-122.984969,Culvert,Yes,Velocity,67,10458.22807,8500.917727,8693.994135,12302.36889,5558.442913,9466.299767,3777.075626,9080.146951,4317.849474,10458.22807,8693.994135,8500.917727
863,601484,46.988752,-123.531671,Culvert,Yes,Depth,67,2620.897408,0,0,3801.421977,1022.765925,613.659555,0,0,0,2620.897408,0,0
809,601485,47.001636,-123.536477,Culvert,Yes,Slope,0,779.918743,0,0,1960.443312,0,0,0,0,0,779.918743,0,0
806,601486,47.002119,-123.536296,Culvert,Yes,Slope,33,779.918743,0,0,1960.443312,0,0,0,0,0,779.918743,0,0
802,601487,47.002398,-123.536301,Culvert,Yes,WS Drop,33,575.365558,0,0,1755.890127,0,0,0,0,0,575.365558,0,0
704,700166,47.03404,-123.51798,Culvert,Yes,Velocity,33,208.894941,0,0,208.894941,208.894941,208.894941,0,0,0,208.894941,0,0
1027,601952,46.938212,-122.907438,Culvert,Yes,Slope,67,1544.611264,0,0,2509.993304,0,772.305632,0,386.152816,0,1544.611264,0,0
835,601950,46.993995,-123.533733,Culvert,Yes,Depth,33,1802.684668,0,0,2983.209237,204.553185,0,0,0,0,1802.684668,0,0
1029,601954,46.937478,-122.907834,Culvert,Yes,Slope,67,1544.611264,0,0,2509.993304,0,772.305632,0,386.152816,0,1544.611264,0,0
969,601956,46.972074,-123.022262,Culvert,Yes,Slope,33,2183.250069,0,0,2397.138598,0,0,0,0,0,2183.250069,0,0
946,601960,46.979703,-123.053548,Culvert,Yes,Slope,0,0,0,0,577.264728,0,0,0,0,0,0,0,0
527,601969,47.073857,-124.035841,Dam,Yes,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
526,601970,47.073985,-124.037594,Culvert,Yes,Depth,67,0,0,0,0,0,0,0,0,0,0,0,0
775,132171292C,47.0010861,-123.7871958,Culvert,Yes,Slope,33,515.375024,0,0,933.977827,0,0,0,0,0,515.375024,0,0
770,132171292B,47.0017051,-123.7887511,Culvert,Yes,Slope,33,690.407482,0,0,1109.010285,0,0,0,0,0,690.407482,0,0
766,132171292A,47.002555,-123.790643,Culvert,Yes,Slope,33,865.43994,0,0,1284.042743,175.032458,0,0,0,0,865.43994,0,0
682,132171332B,47.0415654,-123.5342546,Non-Culvert Xing,Yes,Failed,0,411.152534,0,0,995.008448,0,0,0,0,0,411.152534,0,0
551,700205,47.090435,-123.247001,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
545,700207,47.091123,-123.245033,Dam,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
803,601869,47.00641,-123.39431,Culvert,Yes,Slope,67,1057.346977,0,0,1497.976125,0,0,0,0,0,1057.346977,0,0
791,601865,47.008761,-123.395139,Culvert,Yes,Depth,67,619.001579,0,0,1059.630727,0,0,0,0,0,619.001579,0,0
788,601885,47.009531,-123.392323,Culvert,Yes,WS Drop,67,1766.693072,0,0,1939.317305,606.623514,202.207838,0,0,0,1766.693072,0,0
777,601868,47.01151,-123.396252,Culvert,Yes,Depth,0,199.91444,0,0,640.543588,0,0,0,0,0,199.91444,0,0
774,601867,47.011704,-123.396205,Culvert,Yes,Slope,33,199.91444,0,0,640.543588,0,0,0,0,0,199.91444,0,0
760,601886,47.014667,-123.389467,Culvert,Yes,Slope,67,1160.069558,0,0,1332.693791,0,0,0,0,0,1160.069558,0,0
999,601907,46.955898,-123.082131,Culvert,Yes,Slope,67,575.770659,0,0,1559.263762,0,0,0,0,0,575.770659,0,0
987,604007,46.946203,-123.623503,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
986,601917,46.946332,-123.626044,Culvert,Yes,Slope,33,0,0,0,186.107001,0,0,0,0,0,0,0,0
985,604010,46.949477,-123.611679,Culvert,Yes,WS Drop,0,495.762914,0,0,1183.543581,200.228085,200.228085,0,0,0,495.762914,0,0
589,934670,47.060366,-123.929691,Culvert,Yes,WS Drop,33,826.81166,0,0,1056.484769,0,0,0,0,0,826.81166,0,0
804,604101,47.00633,-123.39393,Other,Yes,WS Drop,0,1057.346977,0,0,1497.976125,0,0,0,0,0,1057.346977,0,0
712,604136,47.035498,-123.374713,Culvert,Yes,WS Drop,67,9149.141668,0,2479.36938,14223.23787,3922.217183,3525.655817,0,216.191527,0,10072.63851,2479.36938,0
635,934757,47.06436,-123.371068,Culvert,Yes,WS Drop,0,0,0,0,647.191323,0,0,0,0,0,0,0,0
616,934781,47.072188,-123.298763,Culvert,Yes,Depth,67,0,0,0,234.531631,0,0,0,0,0,0,0,0
614,934750,47.072399,-123.297481,Culvert,Yes,Depth,33,0,0,0,234.531631,0,0,0,0,0,0,0,0
598,934751,47.076162,-123.302598,Culvert,Yes,Depth,67,0,0,0,370.28557,0,0,0,0,0,0,0,0
596,934753,47.076167,-123.308113,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
597,934752,47.076528,-123.304779,Culvert,Yes,WS Drop,67,0,0,0,185.142785,0,0,0,0,0,0,0,0
769,604194,47.002002,-123.795551,Culvert,Yes,Velocity,67,9176.860143,0,0,11188.28943,5443.264263,398.430378,0,1192.449093,0,8895.769108,0,0
953,604217,46.955919,-123.820625,Dam,Yes,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0
971,1320403,46.9702416,-123.0498234,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
984,132201162,46.94964269,-123.6094785,Culvert,Yes,Slope,67,174.183399,0,0,348.366798,0,0,0,0,0,174.183399,0,0
1026,Co247C1,46.929644,-123.278502,Culvert,Yes, ,0,0,0,0,168.121614,0,0,0,0,0,0,0,0
689,127H0337,0,0,Culvert,Yes,Failed,0,187.756252,187.756252,187.756252,473.384315,187.756252,473.384315,187.756252,187.756252,187.756252,187.756252,187.756252,187.756252
1179,021(10000)(00064),46.7906113,-123.1756058,Culvert,Yes,Velocity,67,5409.38637,1760.043478,0,8406.327787,4547.758238,880.872202,0,3342.077556,0,5409.38637,0,1760.043478
1174,021(10000)(00271),46.793457,-123.1768036,Culvert,Yes,Slope,67,4974.107368,1324.764476,0,7798.662495,4112.479236,445.5932,0,2906.798554,0,4974.107368,0,1324.764476
1176,021(10000)(01485),46.790466,-123.196019,Culvert,Yes,Slope,33,2971.495856,0,0,5253.728395,2109.867724,0,0,904.187042,0,2971.495856,0,0
1214,021(10004)(00716),46.7698555,-123.1907425,Culvert,Yes,Depth,33,1744.535317,0,0,2711.276374,757.708016,0,0,378.854008,0,1744.535317,0,0
1222,021(10004)(01019),46.7654915,-123.1901627,Culvert,Yes,WS Drop,67,1176.254305,0,0,2142.995362,189.427004,0,0,0,0,1176.254305,0,0
1228,021(10004)(01168),46.7633781,-123.189827,Culvert,Yes,Depth,33,986.827301,0,0,1953.568358,0,0,0,0,0,986.827301,0,0
1238,021(10004)(01536),46.7590103,-123.1933441,Culvert,Yes,WS Drop,67,0,0,0,382.596602,0,0,0,0,0,0,0,0
1261,021(10011)(00024),46.7460442,-123.1646729,Culvert,Yes,Slope,33,0,0,0,853.095748,0,0,0,0,0,0,0,0
1288,021(10019)(13330),46.7217369,-123.2443466,Culvert,Yes,WS Drop,33,189.417375,0,0,189.417375,0,0,0,0,0,189.417375,0,0
1273,021(11016)(01962),46.7385139,-123.1117554,Culvert,Yes,Slope,0,0,0,0,349.985716,0,0,0,0,0,0,0,0
1328,021(14001)(01340),46.7031136,-123.0004272,Culvert,Yes,Depth,33,8322.391653,3128.03107,0,14171.57072,4684.489634,1794.101756,0,4684.489634,192.222974,8322.391653,0,3128.03107
1332,021(14001)(01449),46.7016411,-123.0016785,Culvert,Yes,Slope,67,987.39177,0,0,1549.864224,0,0,0,0,0,987.39177,0,0
1338,021(14001)(01613),46.6996002,-123.003418,Culvert,Yes,Depth,33,787.416532,0,0,1349.888986,0,0,0,0,0,787.416532,0,0
1312,021(14004)(00441),46.7103844,-123.0185928,Culvert,Yes,Slope,33,0,0,0,180.187445,0,0,0,0,0,0,0,0
1316,021(14004)(00698),46.7072678,-123.0159149,Culvert,Yes,Slope,67,5936.43622,1506.068057,0,9368.254851,3062.526621,172.138743,0,3062.526621,0,5936.43622,0,1506.068057
1320,021(14004)(01090),46.7045555,-123.0098419,Culvert,Yes,Slope,67,0,0,0,174.767632,0,0,0,0,0,0,0,0
1379,021(14030)(02805),46.6769829,-123.0013885,Culvert,Yes,WS Drop,67,4481.486818,0,0,5587.409188,2749.425308,0,0,2222.448764,0,4481.486818,0,0
1397,021(14030)(04289),46.6589508,-123.0164108,Culvert,Yes,WS Drop,0,190.012051,0,0,760.048204,0,0,0,0,0,190.012051,0,0
1368,021(15050)(00642),46.6853256,-122.9034119,Culvert,Yes,Depth,33,11253.70638,8534.883526,1495.286087,19649.24486,9771.14471,6386.536191,0,9556.470017,5707.960704,11253.70638,1495.286087,8534.883526
1356,021(15051)(01999),46.6962738,-122.9176331,Culvert,Yes,Slope,33,0,0,0,610.714147,0,0,0,0,0,0,0,0
1366,021(15080)(00292),46.6894302,-122.8873291,Culvert,Yes,WS Drop,0,0,0,0,201.213139,0,0,0,0,0,0,0,0
1367,021(15080)(00490),46.6865654,-122.8873444,Culvert,Yes,Depth,67,1747.719297,0,0,2795.603788,0,0,0,219.817327,0,1747.719297,0,0
1372,021(15080)(01316),46.6845894,-122.8756714,Culvert,Yes,Velocity,67,864.861524,0,0,1557.656447,0,0,0,0,0,864.861524,0,0
1346,021(15781)(00325),46.6987228,-122.9485397,Culvert,Yes,Slope,33,0,0,0,929.256335,0,0,0,0,0,0,0,0
1295,021(16990)(00052),46.7271194,-122.9265442,Culvert,Yes,Velocity,67,2672.624085,421.34234,0,7213.416198,0,0,0,1044.29736,0,2452.392406,0,421.34234
1290,021(17051)(00025),46.727581,-122.919075,Culvert,Yes,Depth,67,819.845496,0,0,4304.089908,0,0,0,412.28385,0,599.613817,0,0
1325,021(17121)(00400),46.7060699,-122.8795166,Culvert,Yes,Slope,67,605.398005,0,0,1605.100162,0,0,0,0,0,605.398005,0,0
1297,021(17151)(02620),46.7252083,-122.8999023,Culvert,Yes,Depth,67,0,0,0,608.342169,0,0,0,0,0,0,0,0
1324,021(17151)(05716),46.7073059,-122.8553696,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1337,021(17151)(06285),46.703228,-122.8456116,Culvert,Yes,WS Drop,0,0,0,0,1318.370471,0,0,0,0,0,0,0,0
1349,021(17151)(07924),46.7006226,-122.8216248,Culvert,Yes,Slope,67,2489.287009,0,0,4107.281172,0,0,0,1156.158918,0,2489.287009,0,0
1345,021(17151)(08005),46.7015343,-122.8211288,Culvert,Yes,Slope,33,2489.287009,0,0,4107.281172,0,0,0,1156.158918,0,2489.287009,0,0
1361,021(17190)(01708),46.6954231,-122.8362427,Culvert,Yes,Slope,67,15978.59294,5043.142902,0,22313.5473,3080.839502,0,0,8571.176123,1500.513505,15978.59294,0,4647.378909
1294,021(17381)(01058),46.728405,-122.8720856,Culvert,Yes,Slope,33,425.00757,0,0,1668.423552,0,0,0,0,0,425.00757,0,0
1248,021(18310)(00292),46.7566833,-122.9523621,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1511,021(23655)(00173),46.6176987,-123.0856247,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,021(24000)(02419),46.6735611,-123.043541,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,021(24002)(01242),46.6613083,-123.0539398,Culvert,Yes,Velocity,67,3900.589528,3052.748982,0,7787.191411,2593.599241,0,0,3717.470914,1823.338924,3900.589528,0,3052.748982
1392,021(24002)(01321),46.6623726,-123.0546036,Culvert,Yes,WS Drop,67,0,0,0,175.981438,0,0,0,0,0,0,0,0
1390,021(24002)(01773),46.6637917,-123.06353,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,021(24005)(01131),46.6363411,-123.0365753,Culvert,Yes,Velocity,33,8508.565094,6719.016423,787.866448,14732.48743,6259.866682,3102.907506,0,8851.527194,5489.606365,8508.565094,787.866448,6719.016423
1429,021(24007)(00707),46.6444092,-123.0415497,Culvert,Yes,Slope,67,0,0,0,822.881696,0,0,0,411.440848,0,0,0,0
1498,021(24021)(02976),46.6225471,-123.0584717,Culvert,Yes,Depth,33,0,0,0,632.66538,0,0,0,0,0,0,0,0
1384,021(24024)(01701),46.6714554,-123.1197968,Culvert,Yes,Slope,33,0,0,0,956.487262,0,0,0,0,0,0,0,0
1318,021(24024)(03867),46.7020035,-123.119606,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1415,021(24034)(02386),46.6465721,-123.0956345,Culvert,Yes,WS Drop,33,3297.695495,1421.368229,0,6398.818537,1421.368229,0,0,2283.825806,1205.237337,3297.695495,0,1421.368229
1391,021(24034)(04886),46.6607246,-123.139946,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1388,021(24034)(05135),46.663929,-123.1422119,Culvert,Yes,Slope,33,0,0,0,838.748634,0,0,0,0,0,0,0,0
1363,021(24034)(07124),46.6875572,-123.1628876,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1342,021(24034)(07649),46.6942902,-123.1665802,Culvert,Yes,Depth,33,0,0,0,917.788351,0,0,0,0,0,0,0,0
1314,021(24034)(08899),46.7045555,-123.1844177,Culvert,Yes,WS Drop,67,932.46317,0,0,1897.45541,0,0,0,932.46317,0,932.46317,0,0
1525,021(24038)(07422),46.6143799,-123.0302734,Culvert,Yes,Depth,0,204.122012,1224.732072,0,2650.711341,0,0,0,1632.976096,204.122012,204.122012,0,1224.732072
1410,021(27000)(01739),46.6456604,-123.2706604,Culvert,Yes,Slope,0,0,0,0,195.273632,0,0,0,0,0,0,0,0
1409,021(27000)(02202),46.6458702,-123.2804031,Culvert,Yes,Slope,67,206.981066,0,0,2846.283699,206.981066,0,0,755.314814,0,206.981066,0,0
1422,021(27000)(03063),46.6402435,-123.291954,Culvert,Yes,Slope,67,0,0,0,1728.28828,0,0,0,0,0,0,0,0
1447,021(27071)(00405),46.6345825,-123.2874603,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,021(27501)(02750),46.6343498,-123.2371292,Culvert,Yes,Other,33,4266.32091,1442.011449,0,10824.74813,1853.959069,0,0,2851.272301,0,4266.32091,0,1442.011449
1435,021(27651)(00273),46.6384277,-123.2467117,Culvert,Yes,Depth,33,2386.970675,411.651164,0,8302.231099,823.598784,0,0,1589.391528,0,2386.970675,0,411.651164
1459,021(27791)(01734),46.6348267,-123.1694031,Culvert,Yes,Slope,67,410.916538,0,0,410.916538,0,0,0,410.916538,0,410.916538,0,0
1451,021(27820)(02365),46.6364479,-123.1656799,Culvert,Yes,Slope,67,259.201802,93.202678,0,2896.424355,93.202678,0,0,93.202678,93.202678,259.201802,0,93.202678
1445,021(27820)(02631),46.6376953,-123.1744995,Culvert,Yes,Depth,0,3115.255258,655.89463,0,7673.106733,655.89463,0,0,4232.126633,387.644376,3115.255258,0,655.89463
1452,021(27820)(03013),46.6358376,-123.1803665,Culvert,Yes,Debris,0,0,0,0,576.958551,0,0,0,384.639034,0,0,0,0
1512,021(28001)(03406),46.6164856,-123.1415253,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
1479,021(28001)(06343),46.6325951,-123.1167297,Culvert,Yes,Slope,0,0,0,0,592.901031,0,0,0,0,0,0,0,0
1508,021(32006)(00192),46.6208229,-122.971283,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,021(32006)(00635),46.6144295,-122.9712296,Culvert,Yes,WS Drop,0,0,0,0,198.091904,0,0,0,0,0,0,0,0
1462,021(40044)(00765),46.6413231,-122.8607254,Culvert,Yes,WS Drop,33,0,0,0,632.465622,0,0,0,0,0,0,0,0
1518,021(40046)(00032),46.619503,-122.9185486,Culvert,Yes,Velocity,67,6874.476218,2379.990228,0,9574.413275,3641.722362,2776.655266,0,4813.270756,0,6672.905317,0,2379.990228
1488,021(40051)(00664),46.633864,-122.896235,Culvert,Yes,Slope,67,0,0,0,228.230485,0,0,0,0,0,0,0,0
1463,021(40051)(01160),46.6404533,-122.8923645,Culvert,Yes,Velocity,33,0,0,0,601.088724,0,0,0,0,0,0,0,0
1458,021(40051)(01242),46.6416397,-122.8923492,Culvert,Yes,Depth,0,3046.244684,1477.488299,0,9314.491055,930.334487,222.669603,0,2408.539483,0,3046.244684,0,1477.488299
1446,021(40051)(01423),46.6438217,-122.8906479,Culvert,Yes,Velocity,67,0,0,0,753.584968,0,0,0,0,0,0,0,0
1444,021(40051)(01480),46.6441841,-122.8895645,Culvert,Yes,Slope,67,0,0,0,762.744864,0,0,0,0,0,0,0,0
1513,021(40077)(00103),46.6215286,-122.8919449,Culvert,Yes,Slope,0,4494.48599,0,0,7194.423047,1261.732134,396.665038,0,2433.280528,0,4292.915089,0,0
1426,021(40077)(04213),46.6496544,-122.8345184,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1450,021(46000)(05428),46.644928,-122.7799759,Culvert,Yes,Slope,33,17416.63032,29476.00349,3884.647414,25210.11213,12148.59155,7466.467167,0,35309.19541,25609.33309,17416.63032,3884.647414,29476.00349
1400,021(46000)(06656),46.6606674,-122.7756729,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1381,021(46000)(08374),46.6814003,-122.7598801,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1501,021(46004)(00077),46.6270828,-122.7715836,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,387.9774,0,0,0,0
1425,021(46005)(01827),46.6515846,-122.7516632,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1424,021(46005)(02151),46.6517372,-122.7450943,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1419,021(46005)(02742),46.6531944,-122.7334671,Culvert,Yes,WS Drop,67,0,0,0,481.953901,0,0,0,176.947078,0,0,0,0
1433,021(46005)(04239),46.651062,-122.704155,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,347.10482,0,0,0,0
1439,021(46005)(04386),46.6494751,-122.7043762,Culvert,Yes,Slope,33,0,0,0,1070.10013,0,0,0,1192.64594,0,0,0,0
1523,021(46030)(01187),46.6217766,-122.7139587,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1399,021(91005)(02298),46.6592865,-122.9303131,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,021(91005)(02938),46.6556625,-122.9183655,Culvert,Yes,WS Drop,0,0,0,0,400.994706,0,0,0,0,0,0,0,0
1241,021(91008)(01547),46.7562256,-123.2234879,Culvert,Yes,Slope,33,1502.983256,0,0,2073.543245,201.361937,0,0,0,0,1502.983256,0,0
1235,021(91009)(00805),46.7591171,-123.2378006,Culvert,Yes,Depth,33,941.762231,0,0,941.762231,0,0,0,0,0,941.762231,0,0
1225,021(91009)(01364),46.762989,-123.2479553,Culvert,Yes,Depth,67,5379.27472,1322.310654,0,8957.781217,2676.895306,0,0,2169.108802,0,5379.27472,0,1322.310654
1226,021(91009)(02604),46.762394,-123.2733917,Culvert,Yes,WS Drop,0,180.572049,0,0,595.106866,0,0,0,0,0,180.572049,0,0
1224,021(91009)(02925),46.7625008,-123.2800522,Culvert,Yes,Velocity,33,439.42703,0,0,1611.049068,0,0,0,0,0,439.42703,0,0
1245,021(91015)(02793),46.7566032,-123.0687256,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1237,021(91015)(03585),46.762289,-123.082038,Culvert,Yes,Slope,0,0,0,0,769.109608,0,0,0,0,0,0,0,0
1236,021(91015)(03717),46.7626495,-123.0845947,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1234,021(91015)(04908),46.762413,-123.1079102,Culvert,Yes,Slope,33,425.969926,0,0,851.939852,0,0,0,0,0,425.969926,0,0
1232,021(91015)(05195),46.762085,-123.1138992,Culvert,Yes,Slope,33,1634.046757,0,0,2537.386512,187.3643,0,0,0,0,1634.046757,0,0
1240,021(91015)(06265),46.7590141,-123.1331558,Culvert,Yes,Slope,0,1036.23863,0,0,1399.041919,0,0,0,0,0,1036.23863,0,0
1243,021(91015)(06963),46.7565231,-123.1468201,Culvert,Yes,Slope,33,386.65979,0,0,595.60323,0,0,0,0,0,386.65979,0,0
1250,021(91015)(07483),46.7514191,-123.1545868,Culvert,Yes,Slope,33,214.513356,0,0,858.053424,0,0,0,0,0,214.513356,0,0
1263,021(91015)(08112),46.7453575,-123.1649094,Culvert,Yes,Slope,33,840.687892,0,0,1050.859865,0,0,0,0,0,840.687892,0,0
1275,021(91015)(09003),46.7350578,-123.1716919,Culvert,Yes,WS Drop,67,4264.201353,0,0,7103.42166,678.199674,0,0,870.582968,0,4264.201353,0,0
1277,021(91015)(12139),46.7321739,-123.2303543,Culvert,Yes,Depth,67,0,0,0,213.193939,0,0,0,0,0,0,0,0
1319,021(91025)(01010),46.7063026,-122.9958649,Culvert,Yes,Depth,0,10501.44436,3919.741533,0,16913.09589,5476.200097,2585.812219,0,5476.200097,983.933437,10501.44436,0,3919.741533
1418,021(94001)(08041),46.6522484,-122.800148,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1502,021(94001)(12930),46.6280785,-122.7301941,Culvert,Yes,Velocity,67,0,0,0,0,0,0,0,0,0,0,0,0
1533,021(94001)(15000),46.619381,-122.6901627,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,021(94006)(02909),46.6139755,-122.9081192,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,786.516996,0,0,0,0
1538,125 1301E14A,46.6179884,-122.6497073,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1527,125 1302E10A,46.62385437,-122.5497785,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1529,125 1302E10B,46.62356279,-122.5454017,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
